speaker,act,scene,line_number,word_pos_in_line,word,total_words_in_line,pos,lemma,opinion_label,afinn_score,afinn_label,afinn_intensity,word_length,motif,theme
Ross,4,3,1947,1,are,8,AUX,be,neu,0.0,neu,0.0,3,,
Ross,4,3,1947,2,made,8,VERB,make,neu,0.0,neu,0.0,4,,
Ross,4,3,1947,3,not,8,PART,not,neu,0.0,neu,0.0,3,,
Ross,4,3,1947,4,marked,8,VERB,mark,neu,0.0,neu,0.0,6,,
Ross,4,3,1947,5,where,8,SCONJ,where,neu,0.0,neu,0.0,5,,
Ross,4,3,1947,6,violent,8,ADJ,violent,neg,-3.0,neg,3.0,7,,
Ross,4,3,1947,7,sorrow,8,NOUN,sorrow,neg,-2.0,neg,2.0,6,,
Ross,4,3,1947,8,seems,8,VERB,seem,neu,0.0,neu,0.0,5,,
Ross,4,3,1948,1,a,7,DET,a,neu,0.0,neu,0.0,1,,
Ross,4,3,1948,2,modern,7,ADJ,modern,pos,0.0,neu,0.0,6,,
Ross,4,3,1948,3,ecstasy,7,NOUN,ecstasy,pos,0.0,neu,0.0,7,,
Ross,4,3,1948,4,the,7,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1948,5,dead,7,ADJ,dead,neg,-3.0,neg,3.0,4,,
Ross,4,3,1948,6,man’s,7,NOUN,man,neu,0.0,neu,0.0,5,,
Ross,4,3,1948,7,knell,7,PROPN,knell,neu,0.0,neu,0.0,5,,
Ross,4,3,1949,1,is,10,AUX,be,neu,0.0,neu,0.0,2,,
Ross,4,3,1949,2,there,10,PRON,there,neu,0.0,neu,0.0,5,,
Ross,4,3,1949,3,scarce,10,ADJ,scarce,neg,0.0,neu,0.0,6,,
Ross,4,3,1949,4,asked,10,VERB,ask,neu,0.0,neu,0.0,5,,
Ross,4,3,1949,5,for,10,ADP,for,neu,0.0,neu,0.0,3,,
Ross,4,3,1949,6,who,10,PRON,who,neu,0.0,neu,0.0,3,,
Ross,4,3,1949,7,and,10,CCONJ,and,neu,0.0,neu,0.0,3,,
Ross,4,3,1949,8,good,10,ADJ,good,pos,3.0,pos,3.0,4,,
Ross,4,3,1949,9,men’s,10,NOUN,man,neu,0.0,neu,0.0,5,,
Ross,4,3,1949,10,lives,10,NOUN,life,neu,0.0,neu,0.0,5,,
Ross,4,3,1950,1,expire,7,VERB,expire,neg,0.0,neu,0.0,6,,
Ross,4,3,1950,2,before,7,ADP,before,neu,0.0,neu,0.0,6,,
Ross,4,3,1950,3,the,7,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1950,4,flowers,7,NOUN,flower,neu,0.0,neu,0.0,7,,
Ross,4,3,1950,5,in,7,ADP,in,neu,0.0,neu,0.0,2,,
Ross,4,3,1950,6,their,7,PRON,their,neu,0.0,neu,0.0,5,,
Ross,4,3,1950,7,caps,7,NOUN,cap,neu,0.0,neu,0.0,4,,
Ross,4,3,1951,1,dying,5,VERB,die,neg,-3.0,neg,3.0,5,,
Ross,4,3,1951,2,or,5,CCONJ,or,neu,0.0,neu,0.0,2,,
Ross,4,3,1951,3,ere,5,VERB,ere,neu,0.0,neu,0.0,3,,
Ross,4,3,1951,4,they,5,PRON,they,neu,0.0,neu,0.0,4,,
Ross,4,3,1951,5,sicken,5,VERB,sicken,neg,0.0,neu,0.0,6,,
Macduff,4,3,1952,1,o,8,X,o,neu,0.0,neu,0.0,1,,
Macduff,4,3,1952,2,relation,8,NOUN,relation,neu,0.0,neu,0.0,8,,
Macduff,4,3,1952,3,too,8,ADV,too,neu,0.0,neu,0.0,3,,
Macduff,4,3,1952,4,nice,8,ADJ,nice,pos,3.0,pos,3.0,4,,
Macduff,4,3,1952,5,and,8,CCONJ,and,neu,0.0,neu,0.0,3,,
Macduff,4,3,1952,6,yet,8,ADV,yet,neu,0.0,neu,0.0,3,,
Macduff,4,3,1952,7,too,8,ADV,too,neu,0.0,neu,0.0,3,,
Macduff,4,3,1952,8,true,8,ADJ,true,neu,2.0,pos,2.0,4,,
Malcolm,4,3,1953,1,what’s,4,PRON,what,neu,0.0,neu,0.0,6,,
Malcolm,4,3,1953,2,the,4,DET,the,neu,0.0,neu,0.0,3,,
Malcolm,4,3,1953,3,newest,4,ADJ,new,neu,0.0,neu,0.0,6,,
Malcolm,4,3,1953,4,grief,4,NOUN,grief,neg,-2.0,neg,2.0,5,,
Ross,4,3,1954,1,that,9,SCONJ,that,neu,0.0,neu,0.0,4,,
Ross,4,3,1954,2,of,9,ADP,of,neu,0.0,neu,0.0,2,,
Ross,4,3,1954,3,an,9,DET,an,neu,0.0,neu,0.0,2,,
Ross,4,3,1954,4,hour’s,9,NOUN,hour,neu,0.0,neu,0.0,6,time,Time & Inevitability
Ross,4,3,1954,5,age,9,NOUN,age,neu,0.0,neu,0.0,3,,
Ross,4,3,1954,6,doth,9,VERB,do,neu,0.0,neu,0.0,4,,
Ross,4,3,1954,7,hiss,9,VERB,hiss,neg,0.0,neu,0.0,4,,
Ross,4,3,1954,8,the,9,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1954,9,speaker,9,NOUN,speaker,neu,0.0,neu,0.0,7,,
Ross,4,3,1955,1,each,6,PRON,each,neu,0.0,neu,0.0,4,,
Ross,4,3,1955,2,minute,6,NOUN,minute,neu,0.0,neu,0.0,6,,
Ross,4,3,1955,3,teems,6,NOUN,teem,neu,0.0,neu,0.0,5,,
Ross,4,3,1955,4,a,6,DET,a,neu,0.0,neu,0.0,1,,
Ross,4,3,1955,5,new,6,ADJ,new,neu,0.0,neu,0.0,3,,
Ross,4,3,1955,6,one,6,NUM,one,neu,0.0,neu,0.0,3,,
Macduff,4,3,1956,1,how,4,SCONJ,how,neu,0.0,neu,0.0,3,,
Macduff,4,3,1956,2,does,4,VERB,do,neu,0.0,neu,0.0,4,,
Macduff,4,3,1956,3,my,4,PRON,my,neu,0.0,neu,0.0,2,,
Macduff,4,3,1956,4,wife,4,NOUN,wife,neu,0.0,neu,0.0,4,,
Ross,4,3,1957,1,why,2,SCONJ,why,neu,0.0,neu,0.0,3,,
Ross,4,3,1957,2,well,2,ADV,well,pos,0.0,neu,0.0,4,,
Macduff,4,3,1958,1,and,4,CCONJ,and,neu,0.0,neu,0.0,3,,
Macduff,4,3,1958,2,all,4,PRON,all,neu,0.0,neu,0.0,3,,
Macduff,4,3,1958,3,my,4,PRON,my,neu,0.0,neu,0.0,2,,
Macduff,4,3,1958,4,children,4,NOUN,child,neu,0.0,neu,0.0,8,,
Ross,4,3,1959,1,well,2,ADV,well,pos,0.0,neu,0.0,4,,
Ross,4,3,1959,2,too,2,ADV,too,neu,0.0,neu,0.0,3,,
Macduff,4,3,1960,1,the,8,DET,the,neu,0.0,neu,0.0,3,,
Macduff,4,3,1960,2,tyrant,8,NOUN,tyrant,neg,0.0,neu,0.0,6,,
Macduff,4,3,1960,3,has,8,VERB,have,neu,0.0,neu,0.0,3,,
Macduff,4,3,1960,4,not,8,PART,not,neu,0.0,neu,0.0,3,,
Macduff,4,3,1960,5,battered,8,VERB,batter,neu,0.0,neu,0.0,8,,
Macduff,4,3,1960,6,at,8,ADP,at,neu,0.0,neu,0.0,2,,
Macduff,4,3,1960,7,their,8,PRON,their,neu,0.0,neu,0.0,5,,
Macduff,4,3,1960,8,peace,8,NOUN,peace,pos,2.0,pos,2.0,5,,
Ross,4,3,1961,1,no,11,INTJ,no,neu,-1.0,neg,1.0,2,,
Ross,4,3,1961,2,they,11,PRON,they,neu,0.0,neu,0.0,4,,
Ross,4,3,1961,3,were,11,AUX,be,neu,0.0,neu,0.0,4,,
Ross,4,3,1961,4,well,11,ADV,well,pos,0.0,neu,0.0,4,,
Ross,4,3,1961,5,at,11,ADP,at,neu,0.0,neu,0.0,2,,
Ross,4,3,1961,6,peace,11,NOUN,peace,pos,2.0,pos,2.0,5,,
Ross,4,3,1961,7,when,11,SCONJ,when,neu,0.0,neu,0.0,4,,
Ross,4,3,1961,8,i,11,PRON,I,neu,0.0,neu,0.0,1,,
Ross,4,3,1961,9,did,11,VERB,do,neu,0.0,neu,0.0,3,,
Ross,4,3,1961,10,leave,11,VERB,leave,neu,-1.0,neg,1.0,5,,
Ross,4,3,1961,11,’em,11,PRON,’em,neu,0.0,neu,0.0,3,,
Macduff,4,3,1962,1,be,10,AUX,be,neu,0.0,neu,0.0,2,,
Macduff,4,3,1962,2,not,10,PART,not,neu,0.0,neu,0.0,3,,
Macduff,4,3,1962,3,a,10,DET,a,neu,0.0,neu,0.0,1,,
Macduff,4,3,1962,4,niggard,10,PROPN,niggard,neu,0.0,neu,0.0,7,,
Macduff,4,3,1962,5,of,10,ADP,of,neu,0.0,neu,0.0,2,,
Macduff,4,3,1962,6,your,10,PRON,your,neu,0.0,neu,0.0,4,,
Macduff,4,3,1962,7,speech,10,NOUN,speech,neu,0.0,neu,0.0,6,,
Macduff,4,3,1962,8,how,10,SCONJ,how,neu,0.0,neu,0.0,3,,
Macduff,4,3,1962,9,goes,10,VERB,go,neu,0.0,neu,0.0,4,,
Macduff,4,3,1962,10,’t,10,PUNCT,',neu,0.0,neu,0.0,2,,
Ross,4,3,1963,1,when,8,SCONJ,when,neu,0.0,neu,0.0,4,,
Ross,4,3,1963,2,i,8,PRON,I,neu,0.0,neu,0.0,1,,
Ross,4,3,1963,3,came,8,VERB,come,neu,0.0,neu,0.0,4,,
Ross,4,3,1963,4,hither,8,NOUN,hither,neu,0.0,neu,0.0,6,,
Ross,4,3,1963,5,to,8,PART,to,neu,0.0,neu,0.0,2,,
Ross,4,3,1963,6,transport,8,NOUN,transport,neu,0.0,neu,0.0,9,,
Ross,4,3,1963,7,the,8,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1963,8,tidings,8,NOUN,tiding,neu,0.0,neu,0.0,7,,
Ross,4,3,1964,1,which,9,PRON,which,neu,0.0,neu,0.0,5,,
Ross,4,3,1964,2,i,9,PRON,I,neu,0.0,neu,0.0,1,,
Ross,4,3,1964,3,have,9,VERB,have,neu,0.0,neu,0.0,4,,
Ross,4,3,1964,4,heavily,9,ADV,heavily,neu,0.0,neu,0.0,7,,
Ross,4,3,1964,5,borne,9,VERB,bear,neu,0.0,neu,0.0,5,,
Ross,4,3,1964,6,there,9,PRON,there,neu,0.0,neu,0.0,5,,
Ross,4,3,1964,7,ran,9,VERB,run,neu,0.0,neu,0.0,3,,
Ross,4,3,1964,8,a,9,DET,a,neu,0.0,neu,0.0,1,,
Ross,4,3,1964,9,rumor,9,NOUN,rumor,neg,0.0,neu,0.0,5,,
Ross,4,3,1965,1,of,7,ADP,of,neu,0.0,neu,0.0,2,,
Ross,4,3,1965,2,many,7,ADJ,many,neu,0.0,neu,0.0,4,,
Ross,4,3,1965,3,worthy,7,ADJ,worthy,pos,2.0,pos,2.0,6,,
Ross,4,3,1965,4,fellows,7,NOUN,fellow,neu,0.0,neu,0.0,7,,
Ross,4,3,1965,5,that,7,SCONJ,that,neu,0.0,neu,0.0,4,,
Ross,4,3,1965,6,were,7,AUX,be,neu,0.0,neu,0.0,4,,
Ross,4,3,1965,7,out,7,ADV,out,neu,0.0,neu,0.0,3,,
Ross,4,3,1966,1,which,8,PRON,which,neu,0.0,neu,0.0,5,,
Ross,4,3,1966,2,was,8,AUX,be,neu,0.0,neu,0.0,3,,
Ross,4,3,1966,3,to,8,PART,to,neu,0.0,neu,0.0,2,,
Ross,4,3,1966,4,my,8,PRON,my,neu,0.0,neu,0.0,2,,
Ross,4,3,1966,5,belief,8,NOUN,belief,neu,0.0,neu,0.0,6,,
Ross,4,3,1966,6,witnessed,8,VERB,witness,neu,0.0,neu,0.0,9,,
Ross,4,3,1966,7,the,8,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1966,8,rather,8,ADV,rather,neu,0.0,neu,0.0,6,,
Ross,4,3,1967,1,for,8,ADP,for,neu,0.0,neu,0.0,3,,
Ross,4,3,1967,2,that,8,SCONJ,that,neu,0.0,neu,0.0,4,,
Ross,4,3,1967,3,i,8,PRON,I,neu,0.0,neu,0.0,1,,
Ross,4,3,1967,4,saw,8,VERB,see,neu,0.0,neu,0.0,3,,
Ross,4,3,1967,5,the,8,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1967,6,tyrant’s,8,NOUN,tyrant,neg,0.0,neu,0.0,8,,
Ross,4,3,1967,7,power,8,NOUN,power,neu,0.0,neu,0.0,5,,
Ross,4,3,1967,8,afoot,8,PROPN,afoot,neu,0.0,neu,0.0,5,,
Ross,4,3,1968,1,now,10,ADV,now,neu,0.0,neu,0.0,3,,
Ross,4,3,1968,2,is,10,AUX,be,neu,0.0,neu,0.0,2,,
Ross,4,3,1968,3,the,10,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1968,4,time,10,NOUN,time,neu,0.0,neu,0.0,4,time,Time & Inevitability
Ross,4,3,1968,5,of,10,ADP,of,neu,0.0,neu,0.0,2,,
Ross,4,3,1968,6,help,10,VERB,help,neu,2.0,pos,2.0,4,,
Ross,4,3,1968,7,your,10,PRON,your,neu,0.0,neu,0.0,4,,
Ross,4,3,1968,8,eye,10,NOUN,eye,neu,0.0,neu,0.0,3,,
Ross,4,3,1968,9,in,10,ADP,in,neu,0.0,neu,0.0,2,,
Ross,4,3,1968,10,scotland,10,PROPN,scotland,neu,0.0,neu,0.0,8,,
Ross,4,3,1969,1,would,7,AUX,would,neu,0.0,neu,0.0,5,,
Ross,4,3,1969,2,create,7,VERB,create,neu,0.0,neu,0.0,6,,
Ross,4,3,1969,3,soldiers,7,NOUN,soldier,neu,0.0,neu,0.0,8,,
Ross,4,3,1969,4,make,7,VERB,make,neu,0.0,neu,0.0,4,,
Ross,4,3,1969,5,our,7,PRON,our,neu,0.0,neu,0.0,3,,
Ross,4,3,1969,6,women,7,NOUN,woman,neu,0.0,neu,0.0,5,,
Ross,4,3,1969,7,fight,7,VERB,fight,neu,-1.0,neg,1.0,5,,
Ross,4,3,1970,1,to,5,PART,to,neu,0.0,neu,0.0,2,,
Ross,4,3,1970,2,doff,5,NOUN,doff,neu,0.0,neu,0.0,4,,
Ross,4,3,1970,3,their,5,PRON,their,neu,0.0,neu,0.0,5,,
Ross,4,3,1970,4,dire,5,X,dire,neg,-3.0,neg,3.0,4,,
Ross,4,3,1970,5,distresses,5,VERB,distress,neg,-2.0,neg,2.0,10,,
Malcolm,4,3,1971,1,be,4,AUX,be,neu,0.0,neu,0.0,2,,
Malcolm,4,3,1971,2,’t,4,PUNCT,',neu,0.0,neu,0.0,2,,
Malcolm,4,3,1971,3,their,4,PRON,their,neu,0.0,neu,0.0,5,,
Malcolm,4,3,1971,4,comfort,4,NOUN,comfort,pos,2.0,pos,2.0,7,,
Malcolm,4,3,1972,1,we,7,PRON,we,neu,0.0,neu,0.0,2,,
Malcolm,4,3,1972,2,are,7,AUX,be,neu,0.0,neu,0.0,3,,
Malcolm,4,3,1972,3,coming,7,VERB,come,neu,0.0,neu,0.0,6,,
Malcolm,4,3,1972,4,thither,7,NOUN,thither,neu,0.0,neu,0.0,7,,
Malcolm,4,3,1972,5,gracious,7,ADJ,gracious,pos,3.0,pos,3.0,8,,
Malcolm,4,3,1972,6,england,7,PROPN,england,neu,0.0,neu,0.0,7,,
Malcolm,4,3,1972,7,hath,7,VERB,have,neu,0.0,neu,0.0,4,,
Malcolm,4,3,1973,1,lent,8,PROPN,lent,neu,0.0,neu,0.0,4,,
Malcolm,4,3,1973,2,us,8,PRON,we,neu,0.0,neu,0.0,2,,
Malcolm,4,3,1973,3,good,8,ADJ,good,pos,3.0,pos,3.0,4,,
Malcolm,4,3,1973,4,siward,8,PROPN,siward,neu,0.0,neu,0.0,6,,
Malcolm,4,3,1973,5,and,8,CCONJ,and,neu,0.0,neu,0.0,3,,
Malcolm,4,3,1973,6,ten,8,NUM,ten,neu,0.0,neu,0.0,3,,
Malcolm,4,3,1973,7,thousand,8,NUM,thousand,neu,0.0,neu,0.0,8,,
Malcolm,4,3,1973,8,men,8,NOUN,man,neu,0.0,neu,0.0,3,,
Malcolm,4,3,1974,1,an,7,DET,an,neu,0.0,neu,0.0,2,,
Malcolm,4,3,1974,2,older,7,ADJ,old,neu,0.0,neu,0.0,5,,
Malcolm,4,3,1974,3,and,7,CCONJ,and,neu,0.0,neu,0.0,3,,
Malcolm,4,3,1974,4,a,7,DET,a,neu,0.0,neu,0.0,1,,
Malcolm,4,3,1974,5,better,7,ADV,well,pos,0.0,neu,0.0,6,,
Malcolm,4,3,1974,6,soldier,7,NOUN,soldier,neu,0.0,neu,0.0,7,,
Malcolm,4,3,1974,7,none,7,NOUN,none,neu,0.0,neu,0.0,4,,
Malcolm,4,3,1975,1,that,4,SCONJ,that,neu,0.0,neu,0.0,4,,
Malcolm,4,3,1975,2,christendom,4,NOUN,christendom,neu,0.0,neu,0.0,11,,
Malcolm,4,3,1975,3,gives,4,VERB,give,neu,0.0,neu,0.0,5,,
Malcolm,4,3,1975,4,out,4,ADV,out,neu,0.0,neu,0.0,3,,
Ross,4,3,1976,1,would,4,AUX,would,neu,0.0,neu,0.0,5,,
Ross,4,3,1976,2,i,4,PRON,I,neu,0.0,neu,0.0,1,,
Ross,4,3,1976,3,could,4,AUX,could,neu,0.0,neu,0.0,5,,
Ross,4,3,1976,4,answer,4,VERB,answer,neu,0.0,neu,0.0,6,,
Ross,4,3,1977,1,this,9,PRON,this,neu,0.0,neu,0.0,4,,
Ross,4,3,1977,2,comfort,9,NOUN,comfort,pos,2.0,pos,2.0,7,,
Ross,4,3,1977,3,with,9,ADP,with,neu,0.0,neu,0.0,4,,
Ross,4,3,1977,4,the,9,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1977,5,like,9,INTJ,like,pos,2.0,pos,2.0,4,,
Ross,4,3,1977,6,but,9,CCONJ,but,neu,0.0,neu,0.0,3,,
Ross,4,3,1977,7,i,9,PRON,I,neu,0.0,neu,0.0,1,,
Ross,4,3,1977,8,have,9,VERB,have,neu,0.0,neu,0.0,4,,
Ross,4,3,1977,9,words,9,NOUN,word,neu,0.0,neu,0.0,5,,
Ross,4,3,1978,1,that,9,SCONJ,that,neu,0.0,neu,0.0,4,,
Ross,4,3,1978,2,would,9,AUX,would,neu,0.0,neu,0.0,5,,
Ross,4,3,1978,3,be,9,AUX,be,neu,0.0,neu,0.0,2,,
Ross,4,3,1978,4,howled,9,VERB,howl,neu,0.0,neu,0.0,6,,
Ross,4,3,1978,5,out,9,ADV,out,neu,0.0,neu,0.0,3,,
Ross,4,3,1978,6,in,9,ADP,in,neu,0.0,neu,0.0,2,,
Ross,4,3,1978,7,the,9,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1978,8,desert,9,PROPN,desert,neg,0.0,neu,0.0,6,,
Ross,4,3,1978,9,air,9,NOUN,air,neu,0.0,neu,0.0,3,,
Ross,4,3,1979,1,where,6,SCONJ,where,neu,0.0,neu,0.0,5,,
Ross,4,3,1979,2,hearing,6,VERB,hear,neu,0.0,neu,0.0,7,,
Ross,4,3,1979,3,should,6,AUX,should,neu,0.0,neu,0.0,6,,
Ross,4,3,1979,4,not,6,PART,not,neu,0.0,neu,0.0,3,,
Ross,4,3,1979,5,latch,6,NOUN,latch,neu,0.0,neu,0.0,5,,
Ross,4,3,1979,6,them,6,PRON,they,neu,0.0,neu,0.0,4,,
Macduff,4,3,1980,1,what,2,PRON,what,neu,0.0,neu,0.0,4,,
Macduff,4,3,1980,2,concern,2,NOUN,concern,neg,0.0,neu,0.0,7,,
Macduff,4,3,1981,1,they—,1,PRON,they,neu,0.0,neu,0.0,5,,
Macduff,4,3,1982,1,the,8,DET,the,neu,0.0,neu,0.0,3,,
Macduff,4,3,1982,2,general,8,ADJ,general,neu,0.0,neu,0.0,7,,
Macduff,4,3,1982,3,cause,8,VERB,cause,neu,0.0,neu,0.0,5,,
Macduff,4,3,1982,4,or,8,CCONJ,or,neu,0.0,neu,0.0,2,,
Macduff,4,3,1982,5,is,8,AUX,be,neu,0.0,neu,0.0,2,,
Macduff,4,3,1982,6,it,8,PRON,it,neu,0.0,neu,0.0,2,,
Macduff,4,3,1982,7,a,8,DET,a,neu,0.0,neu,0.0,1,,
Macduff,4,3,1982,8,feegrief,8,PROPN,feegrief,neu,0.0,neu,0.0,8,,
Macduff,4,3,1983,1,due,5,ADJ,due,neu,0.0,neu,0.0,3,,
Macduff,4,3,1983,2,to,5,PART,to,neu,0.0,neu,0.0,2,,
Macduff,4,3,1983,3,some,5,PRON,some,neu,0.0,neu,0.0,4,,
Macduff,4,3,1983,4,single,5,ADJ,single,neu,0.0,neu,0.0,6,,
Macduff,4,3,1983,5,breast,5,NOUN,breast,neu,0.0,neu,0.0,6,,
Ross,4,3,1984,1,no,4,INTJ,no,neu,-1.0,neg,1.0,2,,
Ross,4,3,1984,2,mind,4,VERB,mind,neu,0.0,neu,0.0,4,,
Ross,4,3,1984,3,that’s,4,PRON,that,neu,0.0,neu,0.0,6,,
Ross,4,3,1984,4,honest,4,ADJ,honest,pos,2.0,pos,2.0,6,,
Ross,4,3,1985,1,but,10,CCONJ,but,neu,0.0,neu,0.0,3,,
Ross,4,3,1985,2,in,10,ADP,in,neu,0.0,neu,0.0,2,,
Ross,4,3,1985,3,it,10,PRON,it,neu,0.0,neu,0.0,2,,
Ross,4,3,1985,4,shares,10,NOUN,share,neu,1.0,pos,1.0,6,,
Ross,4,3,1985,5,some,10,PRON,some,neu,0.0,neu,0.0,4,,
Ross,4,3,1985,6,woe,10,NOUN,woe,neg,0.0,neu,0.0,3,,
Ross,4,3,1985,7,though,10,SCONJ,though,neu,0.0,neu,0.0,6,,
Ross,4,3,1985,8,the,10,DET,the,neu,0.0,neu,0.0,3,,
Ross,4,3,1985,9,main,10,ADJ,main,neu,0.0,neu,0.0,4,,
Ross,4,3,1985,10,part,10,NOUN,part,neu,0.0,neu,0.0,4,,
Ross,4,3,1986,1,pertains,4,VERB,pertain,neu,0.0,neu,0.0,8,,
Ross,4,3,1986,2,to,4,PART,to,neu,0.0,neu,0.0,2,,
Ross,4,3,1986,3,you,4,PRON,you,neu,0.0,neu,0.0,3,,
Ross,4,3,1986,4,alone,4,ADV,alone,neu,-2.0,neg,2.0,5,,
Macduff,4,3,1987,1,if,4,SCONJ,if,neu,0.0,neu,0.0,2,,
Macduff,4,3,1987,2,it,4,PRON,it,neu,0.0,neu,0.0,2,,
Macduff,4,3,1987,3,be,4,AUX,be,neu,0.0,neu,0.0,2,,
